title,handle,shopify_product_id,loose_price,cib_price,ratio,uplift_when,uplift_run
Cruis'n Exotica - Gameboy Color Game,cruisn-exotica-gameboy-color-game,gid://shopify/Product/7956638236706,18.01,31.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Cruis'n Exotica - Nintendo 64 Game,cruisn-exotica-nintendo-64-game,gid://shopify/Product/7956638269474,48.91,87.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Cruis'n Velocity - GBA Game,cruisn-velocity-gba-game,gid://shopify/Product/7956638335010,15.23,26.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Cruise Ship Vacation Games - Wii Game,cruise-ship-vacation-games-wii-game,gid://shopify/Product/7956638400546,8.48,14.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Crushed Baseball - GBA Game,crushed-baseball-gba-game,gid://shopify/Product/7956638564386,9.82,16.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Crystal Quest - Gameboy Game,crystal-quest-gameboy-game,gid://shopify/Product/7956638662690,20.23,35.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Crystal's Pony Tale - Sega Genesis Game,crystals-pony-tale-sega-genesis-game,gid://shopify/Product/7956638695458,22.61,39.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Crystalis - Gameboy Color Game,crystalis-gameboy-color-game,gid://shopify/Product/7956638728226,48.72,86.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Crystalis - NES Game,crystalis-nes-game,gid://shopify/Product/7956638760994,28.84,50.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Curious George - Gamecube Game,curious-george-gamecube-game,gid://shopify/Product/7956639121442,15.35,26.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Cutthroat Island - Sega Genesis Game,cutthroat-island-sega-genesis-game,gid://shopify/Product/7956639252514,19.49,34.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Cybernator - SNES Game,cybernator-snes-game,gid://shopify/Product/7956639285282,40.7,72.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Cyberstadium Series Base Wars - NES Game,cyberstadium-series-base-wars-nes-game,gid://shopify/Product/7956639318050,12.69,21.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Cyborg Justice - Sega Genesis Game,cyborg-justice-sega-genesis-game,gid://shopify/Product/7956639449122,12.01,20.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Daffy Duck Marvin Missions - SNES Game,daffy-duck-marvin-missions-snes-game,gid://shopify/Product/7956639547426,21.01,36.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Daisy Fuentes Pilates - Wii Game,daisy-fuentes-pilates-wii-game,gid://shopify/Product/7956639612962,8.01,13.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Darius Twin - SNES Game,darius-twin-snes-game,gid://shopify/Product/7956640268322,25.46,44.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dark Arena - GBA Game,dark-arena-gba-game,gid://shopify/Product/7956640333858,21.08,36.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dash Galaxy in the Alien Asylum - NES Game,dash-galaxy-in-the-alien-asylum-nes-game,gid://shopify/Product/7956641087522,8.19,13.99,1.71,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dashin' Desperadoes - Sega Genesis Game,dashin-desperadoes-sega-genesis-game,gid://shopify/Product/7956641120290,26.64,46.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
David Crane's Amazing Tennis - Sega Genesis Game,david-cranes-amazing-tennis-sega-genesis-game,gid://shopify/Product/7956641513506,8.11,13.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Davis Cup Tennis - GBA Game,davis-cup-tennis-gba-game,gid://shopify/Product/7956641546274,3.9,6.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Day Dreamin' Davey - NES Game,day-dreamin-davey-nes-game,gid://shopify/Product/7956641579042,33.71,59.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dead in the Water - PS1 Game,dead-in-the-water-ps1-game,gid://shopify/Product/7956641906722,13.51,23.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Death Duel - Sega Genesis Game,death-duel-sega-genesis-game,gid://shopify/Product/7956642758690,21.58,37.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Death Race - NES Game,death-race-nes-game,gid://shopify/Product/7956642922530,82.14,146.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Deca Sports 3 - Wii Game,deca-sports-3-wii-game,gid://shopify/Product/7956643086370,8.59,14.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Decap Attack - Sega Genesis Game,decap-attack-sega-genesis-game,gid://shopify/Product/7956643184674,27.99,49.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Deception III Dark Delusion - PS1 Game,deception-iii-dark-delusion-ps1-game,gid://shopify/Product/7956643217442,94.98,169.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Deer Drive Legends - Wii Game,deer-drive-legends-wii-game,gid://shopify/Product/7956643381282,43.01,76.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Deer Hunter - PS2 Game,deer-hunter-ps2-game,gid://shopify/Product/7956643414050,11.12,19.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Demon Sword - NES Game,demon-sword-nes-game,gid://shopify/Product/7956644167714,11.56,19.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Desert Commander - NES Game,desert-commander-nes-game,gid://shopify/Product/7956644233250,13.04,22.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Desert Demolition - Sega Genesis Game,desert-demolition-sega-genesis-game,gid://shopify/Product/7956644266018,11.59,19.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Desert Strike Advance - GBA Game,desert-strike-advance-gba-game,gid://shopify/Product/7956644298786,24.3,42.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Desert Strike Return to the Gulf - SNES Game,desert-strike-return-to-the-gulf-snes-game,gid://shopify/Product/7956644397090,21.58,37.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Destiny of an Emperor - NES Game,destiny-of-an-emperor-nes-game,gid://shopify/Product/7956644495394,55.8,99.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
DICE DNA Integrated Cybernetic - PS2 Game,dice-dna-integrated-cybernetic-ps2-game,gid://shopify/Product/7956645150754,4.83,7.99,1.65,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dick Tracy - Gameboy Game,dick-tracy-gameboy-game,gid://shopify/Product/7956645183522,116.19,208.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dick Tracy - NES Game,dick-tracy-nes-game,gid://shopify/Product/7956645216290,13.41,23.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dick Tracy - Sega Genesis Game,dick-tracy-sega-genesis-game,gid://shopify/Product/7956645249058,36.24,64.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dick Vitale's Awesome Baby College Hoops - Sega Genesis Game,dick-vitales-awesome-baby-college-hoops-sega-genesis-game,gid://shopify/Product/7956645314594,19.81,34.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dirty Harry - NES Game,dirty-harry-nes-game,gid://shopify/Product/7956646330402,18.98,33.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
DiscWorld II Mortality Bytes - PS1 Game,discworld-ii-mortality-bytes-ps1-game,gid://shopify/Product/7956646395938,80.56,144.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Disgaea Infinite - PSP Game,disgaea-infinite-psp-game,gid://shopify/Product/7956646494242,16.4,28.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Diva Girls: Divas On Ice - Wii Game,diva-girls-divas-on-ice-wii-game,gid://shopify/Product/7956647346210,5.97,9.99,1.67,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Diva Starz Mall Mania - Gameboy Color Game,diva-starz-mall-mania-gameboy-color-game,gid://shopify/Product/7956647378978,7.21,11.99,1.66,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
DJ Boy - Sega Genesis Game,dj-boy-sega-genesis-game,gid://shopify/Product/7956647411746,18.17,31.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Donald Duck AdvancePAL  - GBA Game,donald-duck-advancepal-gba-game,gid://shopify/Product/7956648362018,14.95,25.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Donald Duck Going Quackers - Gamecube Game,donald-duck-going-quackers-gamecube-game,gid://shopify/Product/7956648394786,30.13,53.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Donald Duck Going Quackers - PS2 Game,donald-duck-going-quackers-ps2-game,gid://shopify/Product/7956648591394,18.22,31.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Donkey Kong Barrel Blast - Wii Game,donkey-kong-barrel-blast-wii-game,gid://shopify/Product/7956648853538,22.07,38.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Donkey Kong Country 2 - SNES Game,donkey-kong-country-2-snes-game,gid://shopify/Product/7956649148450,31.89,56.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Donkey Kong Country 3 - SNES Game,donkey-kong-country-3-snes-game,gid://shopify/Product/7956649213986,40.4,71.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Doom - SNES Game,doom-snes-game,gid://shopify/Product/7956649672738,65.93,117.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Doom Troopers - Sega Genesis Game,doom-troopers-sega-genesis-game,gid://shopify/Product/7956649869346,54.72,97.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Double Dragon III The Arcade Game - Sega Genesis Game,double-dragon-iii-the-arcade-game-sega-genesis-game,gid://shopify/Product/7956650491938,32.23,57.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Double Dragon V The Shadow Falls - Sega Genesis Game,double-dragon-v-the-shadow-falls-sega-genesis-game,gid://shopify/Product/7956650557474,23.61,41.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Double Dragon V The Shadow Falls - SNES Game,double-dragon-v-the-shadow-falls-snes-game,gid://shopify/Product/7956650590242,25.67,45.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dr Chaos - NES Game,dr-chaos-nes-game,gid://shopify/Product/7956650786850,13.54,23.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dr Robotnik's Mean Bean Machine - Sega Genesis Game,dr-robotniks-mean-bean-machine-sega-genesis-game,gid://shopify/Product/7956650819618,30.62,54.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dr. Mario 64 - Nintendo 64 Game,dr-mario-64-nintendo-64-game,gid://shopify/Product/7956651048994,43.78,77.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dragon Spirit - NES Game,dragon-spirit-nes-game,gid://shopify/Product/7956652032034,15.94,27.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dragon Tales Dragon Adventures - GBA Game,dragon-tales-dragon-adventures-gba-game,gid://shopify/Product/7956652097570,14.37,24.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dragon Warrior 7 - PS1 Game,dragon-warrior-7-ps1-game,gid://shopify/Product/7956652261410,82.61,147.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dragon Warrior II - NES Game,dragon-warrior-ii-nes-game,gid://shopify/Product/7956652294178,84.83,151.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Drake and Josh - GBA Game,drake-and-josh-gba-game,gid://shopify/Product/7956652621858,8.69,14.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Drakkhen - SNES Game,drakkhen-snes-game,gid://shopify/Product/7956652720162,12.37,21.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
DT Carnage - PS2 Game,dt-carnage-ps2-game,gid://shopify/Product/7956653309986,12.27,21.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
DT Carnage - PSP Game,dt-carnage-psp-game,gid://shopify/Product/7956653342754,9.6,16.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dual Blades - GBA Game,dual-blades-gba-game,gid://shopify/Product/7956653375522,23.77,41.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dune The Battle for Arrakis - Sega Genesis Game,dune-the-battle-for-arrakis-sega-genesis-game,gid://shopify/Product/7956654096418,91.34,163.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dungeon Explorer Warriors of Ancient Arts - PSP Game,dungeon-explorer-warriors-of-ancient-arts-psp-game,gid://shopify/Product/7956654129186,21.44,37.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dungeon Magic - NES Game,dungeon-magic-nes-game,gid://shopify/Product/7956654161954,13.8,23.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dynamite Duke - Sega Genesis Game,dynamite-duke-sega-genesis-game,gid://shopify/Product/7956654260258,40.05,71.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dynamite Headdy - Sega Genesis Game,dynamite-headdy-sega-genesis-game,gid://shopify/Product/7956654325794,36.24,64.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dynasty Warriors Vol. 2 - PSP Game,dynasty-warriors-vol-2-psp-game,gid://shopify/Product/7956654489634,15.2,26.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Dynowarz The Destruction of Spondylus - NES Game,dynowarz-the-destruction-of-spondylus-nes-game,gid://shopify/Product/7956654522402,13.54,23.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Earth Defense Force - SNES Game,earth-defense-force-snes-game,gid://shopify/Product/7956654653474,31.81,56.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Earthworm Jim - SNES Game,earthworm-jim-snes-game,gid://shopify/Product/7956654751778,43.49,77.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Earthworm Jim 2 - Sega Genesis Game,earthworm-jim-2-sega-genesis-game,gid://shopify/Product/7956654817314,49.3,87.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Earthworm Jim 2 - SNES Game,earthworm-jim-2-snes-game,gid://shopify/Product/7956654882850,39.86,70.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ecco Jr - Sega Genesis Game,ecco-jr-sega-genesis-game,gid://shopify/Product/7956654981154,21.74,38.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ed Edd N Eddy Mis-Edventures - Gamecube Game,ed-edd-n-eddy-mis-edventures-gamecube-game,gid://shopify/Product/7956655374370,34.88,61.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Eggs of Steel - PS1 Game,eggs-of-steel-ps1-game,gid://shopify/Product/7956655505442,40.0,71.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Enchanted Once Upon Andalasia - GBA Game,enchanted-once-upon-andalasia-gba-game,gid://shopify/Product/7956656029730,9.85,16.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
End War - PSP Game,end-war-psp-game,gid://shopify/Product/7956656062498,7.87,13.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
ESPN Baseball Tonight - Sega Genesis Game,espn-baseball-tonight-sega-genesis-game,gid://shopify/Product/7956656422946,8.21,13.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
ESPN College Hoops 2K5 - PS2 Game,espn-college-hoops-2k5-ps2-game,gid://shopify/Product/7956656455714,9.86,16.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
ESPN MLS ExtraTime 2002 - Gamecube Game,espn-mls-extratime-2002-gamecube-game,gid://shopify/Product/7956656521250,12.34,21.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
ESPN National Hockey Night - Sega Genesis Game,espn-national-hockey-night-sega-genesis-game,gid://shopify/Product/7956656586786,10.14,17.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
ESPN NBA 2Night - Sega Dreamcast Game,espn-nba-2night-sega-dreamcast-game,gid://shopify/Product/7956656717858,14.61,25.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
ESPN Sports Connection - Wii U Game,espn-sports-connection-wii-u-game,gid://shopify/Product/7956656881698,15.73,27.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
ESPN Sunday Night NFL - Sega Genesis Game,espn-sunday-night-nfl-sega-genesis-game,gid://shopify/Product/7956656914466,6.02,9.99,1.66,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Eternal Poison - PS2 Game,eternal-poison-ps2-game,gid://shopify/Product/7956657209378,94.98,169.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
EverGirl - GBA Game,evergirl-gba-game,gid://shopify/Product/7956657274914,5.37,8.99,1.67,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ex-Mutants - Sega Genesis Game,ex-mutants-sega-genesis-game,gid://shopify/Product/7956657766434,18.13,31.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Exo Squad - Sega Genesis Game,exo-squad-sega-genesis-game,gid://shopify/Product/7956658028578,31.09,54.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
F-Zero - SNES Game,f-zero-snes-game,gid://shopify/Product/7956658421794,20.52,35.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Faceball 2000 - Gameboy Game,faceball-2000-gameboy-game,gid://shopify/Product/7956659175458,33.12,58.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Faery Tale Adventure - Sega Genesis Game,faery-tale-adventure-sega-genesis-game,gid://shopify/Product/7956659339298,14.49,25.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Family Feud - PS2 Game,family-feud-ps2-game,gid://shopify/Product/7956659601442,9.69,16.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Family Feud Decades - Wii Game,family-feud-decades-wii-game,gid://shopify/Product/7956659634210,8.5,14.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Fantasia - Sega Genesis Game,fantasia-sega-genesis-game,gid://shopify/Product/7956659798050,16.27,28.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Fantastic 4 Rise of the Silver Surfer - PS2 Game,fantastic-4-rise-of-the-silver-surfer-ps2-game,gid://shopify/Product/7956659929122,8.49,14.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Fatal Frame 3 Tormented - PS2 Game,fatal-frame-3-tormented-ps2-game,gid://shopify/Product/7956660584482,115.48,206.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Fatal Fury - SNES Game,fatal-fury-snes-game,gid://shopify/Product/7956660617250,22.36,39.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Fatal Fury Mark of the Wolves - Sega Dreamcast Game,fatal-fury-mark-of-the-wolves-sega-dreamcast-game,gid://shopify/Product/7956660650018,69.31,123.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
